Equation	Cut_Index	Radius_Next	Velocity_Next
KM	200000	7.342820e-01	4.101078e+00
KM	200000	1.634768e+00	-3.267486e+00
KM	200000	3.918990e+00	-7.494720e-01
KM	200000	2.346341e+00	-2.637038e+00
KM	200000	5.937558e-01	-2.013662e+01
KM	200000	2.313101e+00	-3.075981e+00
KM	200000	3.288419e+00	-8.366406e-01
KM	200000	2.478604e+00	-2.616912e+00
KM	200000	9.985077e-01	-2.305270e-01
KM	200000	9.969326e-01	-3.000518e-01
KM	200000	9.938079e-01	-3.651058e-01
KM	200000	9.945302e-01	-4.331101e-01
KM	200000	9.891625e-01	-5.039220e-01
KM	200000	9.857537e-01	-5.730797e-01
KM	200000	1.651214e+00	-6.703307e-01
KM	200000	9.801952e-01	-7.147281e-01
KM	200000	9.763910e-01	-7.756965e-01
KM	200000	2.385865e+00	-7.708515e-02
KM	200000	9.696026e-01	-9.537370e-01
KM	200000	1.488401e+00	-9.952656e-02
KM	200000	1.024737e+00	-8.913134e-01
KM	200000	2.155356e+00	1.691834e-01
KM	200000	2.041968e+00	-4.051118e-01
KM	200000	2.181869e+00	-9.430349e-01
KM	200000	2.223498e+00	-6.834029e-01
KM	200000	2.883863e+00	-8.254627e-01
KM	200000	2.701929e+00	-2.499449e-01
KM	200000	2.374373e+00	2.087034e-01
KM	200000	2.974491e+00	-1.192122e-01
KM	200000	1.533580e+00	-1.997086e+00
KM	200000	2.321103e+00	1.339145e-01
KM	200000	2.655794e+00	-8.943138e-01
KM	200000	2.610143e+00	-9.504938e-01
KM	200000	2.104164e+00	-7.363478e-01
KM	200000	2.010466e+00	-1.508478e+00
KM	200000	3.404426e+00	-6.393631e-01
KM	200000	1.833038e+00	-4.598476e-01
KM	200000	3.220573e+00	-2.183376e-01
KM	200000	2.256882e+00	-1.432331e+00
KM	200000	1.730177e+00	-1.779645e+00
KM	200000	3.472130e+00	-5.001085e-01
KM	200000	2.900241e+00	-4.954976e-01
KM	200000	2.176537e+00	-2.421310e+00
KM	200000	2.673516e+00	-4.456372e-02
KM	200000	2.962125e+00	-8.270573e-01
KM	200000	3.215722e+00	-7.388994e-01
KM	200000	2.140625e+00	-5.267078e-01
KM	200000	1.500638e+00	-2.237722e+00
KM	200000	3.222659e+00	-1.383573e+00
KM	200000	3.258559e+00	-8.061515e-01
KM	200000	2.571184e+00	-1.988951e+00
KM	200000	1.166391e+00	-6.410583e+00
KM	200000	2.595263e+00	-9.669601e-01
KM	200000	1.762031e+00	-3.805458e+00
KM	200000	2.532954e+00	-4.362503e-01
KM	200000	3.907425e+00	-8.196845e-01
KM	200000	1.757383e+00	-3.653082e+00
KM	200000	2.659123e+00	-2.327139e+00
KM	200000	9.967840e-01	-1.959672e-01
KM	200000	9.957810e-01	-2.482700e-01
KM	200000	9.979987e-01	-3.042079e-01
KM	200000	1.092894e+00	5.729162e-02
KM	200000	1.136855e+00	8.248226e-02
KM	200000	1.173856e+00	7.297829e-02
KM	200000	1.206775e+00	5.460677e-02
KM	200000	9.733105e-01	-6.118433e-01
KM	200000	1.422055e+00	-7.172163e-01
